iteration	evaluations	runtime[s]	Coste-minimo[MIN]	Productividad-maxima[MAX]
347	8675	3.318	16800	457
347	8675	3.318	18400	485
347	8675	3.318	17400	477
347	8675	3.318	17000	466
347	8675	3.318	16400	446
347	8675	3.318	16050	421
347	8675	3.318	16350	436
347	8675	3.318	17350	467
347	8675	3.318	17800	479
348	8700	3.326	16050	421
348	8700	3.326	18400	485
348	8700	3.326	18800	487
348	8700	3.326	16100	431
348	8700	3.326	16800	457
348	8700	3.326	16000	401
348	8700	3.326	17800	479
348	8700	3.326	16350	436
348	8700	3.326	17350	467
348	8700	3.326	16700	451
348	8700	3.326	16400	446
348	8700	3.326	17000	466
348	8700	3.326	17400	477
349	8725	3.33	18800	487
349	8725	3.33	16000	401
349	8725	3.33	16100	431
349	8725	3.33	16700	451
349	8725	3.33	16050	421
349	8725	3.33	16350	436
349	8725	3.33	17350	467
349	8725	3.33	17800	479
349	8725	3.33	18400	485
349	8725	3.33	16800	457
349	8725	3.33	16400	446
349	8725	3.33	17000	466
349	8725	3.33	17400	477
350	8750	3.333	16050	421
350	8750	3.333	18800	487
350	8750	3.333	18400	485
350	8750	3.333	16800	457
350	8750	3.333	16000	401
350	8750	3.333	17800	479
350	8750	3.333	17350	467
350	8750	3.333	16700	451
350	8750	3.333	16350	436
350	8750	3.333	16100	431
350	8750	3.333	16400	446
350	8750	3.333	17400	477
350	8750	3.333	17000	466
351	8775	3.337	18800	487
351	8775	3.337	16000	401
351	8775	3.337	16700	451
351	8775	3.337	16050	421
351	8775	3.337	17350	467
351	8775	3.337	18400	485
351	8775	3.337	16800	457
351	8775	3.337	16400	446
351	8775	3.337	17000	466
351	8775	3.337	17800	479
351	8775	3.337	17400	477
351	8775	3.337	16100	431
351	8775	3.337	16350	436
352	8800	3.34	16050	421
352	8800	3.34	18800	487
352	8800	3.34	18400	485
352	8800	3.34	16000	401
352	8800	3.34	17350	467
352	8800	3.34	16700	451
352	8800	3.34	16350	436
352	8800	3.34	16400	446
352	8800	3.34	16800	457
352	8800	3.34	16100	431
352	8800	3.34	17800	479
352	8800	3.34	17400	477
352	8800	3.34	17000	466
353	8825	3.344	18800	487
353	8825	3.344	16000	401
353	8825	3.344	16700	451
353	8825	3.344	18400	485
353	8825	3.344	16100	431
353	8825	3.344	16350	436
353	8825	3.344	17800	479
353	8825	3.344	17400	477
353	8825	3.344	17350	467
353	8825	3.344	16400	446
353	8825	3.344	16800	457
353	8825	3.344	17000	466
353	8825	3.344	16050	421
354	8850	3.347	18800	487
354	8850	3.347	16000	401
354	8850	3.347	16050	421
354	8850	3.347	17350	467
354	8850	3.347	16700	451
354	8850	3.347	16350	436
354	8850	3.347	17800	479
354	8850	3.347	16800	457
354	8850	3.347	17000	466
354	8850	3.347	16100	431
354	8850	3.347	17400	477
354	8850	3.347	18400	485
354	8850	3.347	16400	446
355	8875	3.35	16000	401
355	8875	3.35	16350	436
355	8875	3.35	17350	467
355	8875	3.35	16050	421
355	8875	3.35	18800	487
355	8875	3.35	18400	485
355	8875	3.35	17000	466
355	8875	3.35	16800	457
355	8875	3.35	16100	431
355	8875	3.35	17800	479
355	8875	3.35	17400	477
355	8875	3.35	16700	451
355	8875	3.35	16400	446
356	8900	3.351	18800	487
356	8900	3.351	16700	451
356	8900	3.351	17350	467
356	8900	3.351	16050	421
356	8900	3.351	16000	401
356	8900	3.351	16350	436
356	8900	3.351	17800	479
356	8900	3.351	16100	431
356	8900	3.351	16400	446
356	8900	3.351	16800	457
356	8900	3.351	18400	485
356	8900	3.351	17400	477
356	8900	3.351	17000	466
357	8925	3.354	16000	401
357	8925	3.354	16350	436
357	8925	3.354	18800	487
357	8925	3.354	16100	431
357	8925	3.354	17800	479
357	8925	3.354	16700	451
357	8925	3.354	16050	421
357	8925	3.354	17350	467
357	8925	3.354	16400	446
357	8925	3.354	18400	485
357	8925	3.354	17000	466
357	8925	3.354	16800	457
357	8925	3.354	17400	477
358	8950	3.355	18800	487
358	8950	3.355	16000	401
358	8950	3.355	16350	436
358	8950	3.355	16050	421
358	8950	3.355	17350	467
358	8950	3.355	16700	451
358	8950	3.355	17800	479
358	8950	3.355	18400	485
358	8950	3.355	17400	477
358	8950	3.355	16400	446
358	8950	3.355	16100	431
358	8950	3.355	17000	466
358	8950	3.355	16800	457
359	8975	3.357	16350	436
359	8975	3.357	18800	487
359	8975	3.357	16100	431
359	8975	3.357	16700	451
359	8975	3.357	18400	485
359	8975	3.357	16800	457
359	8975	3.357	17800	479
359	8975	3.357	17000	466
359	8975	3.357	17400	477
359	8975	3.357	16400	446
359	8975	3.357	16000	401
359	8975	3.357	16050	421
359	8975	3.357	17350	467
360	9000	3.361	18800	487
360	9000	3.361	16350	436
360	9000	3.361	16000	401
360	9000	3.361	16050	421
360	9000	3.361	17800	479
360	9000	3.361	16100	431
360	9000	3.361	16700	451
360	9000	3.361	18400	485
360	9000	3.361	17000	466
360	9000	3.361	17400	477
360	9000	3.361	16400	446
360	9000	3.361	17350	467
360	9000	3.361	16800	457
361	9025	3.364	16350	436
361	9025	3.364	18800	487
361	9025	3.364	17800	479
361	9025	3.364	16000	401
361	9025	3.364	16050	421
361	9025	3.364	16700	451
361	9025	3.364	17000	466
361	9025	3.364	17400	477
361	9025	3.364	16800	457
361	9025	3.364	17350	467
361	9025	3.364	16100	431
361	9025	3.364	16400	446
361	9025	3.364	18400	485
362	9050	3.366	18800	487
362	9050	3.366	16350	436
362	9050	3.366	16050	421
362	9050	3.366	17800	479
362	9050	3.366	16700	451
362	9050	3.366	17350	467
362	9050	3.366	16400	446
362	9050	3.366	16100	431
362	9050	3.366	17000	466
362	9050	3.366	16000	401
362	9050	3.366	18400	485
362	9050	3.366	17400	477
362	9050	3.366	16800	457
363	9075	3.368	18800	487
363	9075	3.368	17800	479
363	9075	3.368	16000	401
363	9075	3.368	16050	421
363	9075	3.368	18400	485
363	9075	3.368	16700	451
363	9075	3.368	16100	431
363	9075	3.368	16400	446
363	9075	3.368	16800	457
363	9075	3.368	17400	477
363	9075	3.368	16350	436
363	9075	3.368	17000	466
363	9075	3.368	17350	467
364	9100	3.371	18800	487
364	9100	3.371	16050	421
364	9100	3.371	17800	479
364	9100	3.371	16100	431
364	9100	3.371	17000	466
364	9100	3.371	16000	401
364	9100	3.371	18400	485
364	9100	3.371	17350	467
364	9100	3.371	16400	446
364	9100	3.371	17400	477
364	9100	3.371	16350	436
364	9100	3.371	16700	451
364	9100	3.371	16800	457
365	9125	3.374	18800	487
365	9125	3.374	16000	401
365	9125	3.374	16050	421
365	9125	3.374	16700	451
365	9125	3.374	16350	436
365	9125	3.374	17350	467
365	9125	3.374	16800	457
365	9125	3.374	16100	431
365	9125	3.374	18400	485
365	9125	3.374	17800	479
365	9125	3.374	16400	446
365	9125	3.374	17000	466
365	9125	3.374	17400	477
